stem,query,target,alntmscore,qtmscore,ttmscore,lddt,fident,alnlen,evalue
a1d421be031948fca7b3fe8acc769e8c,a1d421be031948fca7b3fe8acc769e8c,4nqi-assembly2_C,0.7598,0.5571,0.2348,0.7823,0.01,198,0.3759
a1d421ffc5da2548df4a91430816efac,a1d421ffc5da2548df4a91430816efac,6eyd-assembly1_D,0.6689,0.5673,0.05227,0.7125,0.033,90,0.2834
a1d422aeff1adba725a61aaaa453043f,a1d422aeff1adba725a61aaaa453043f,1p6t-assembly1_A,0.8055,0.7971,0.4794,0.7343,0.176,136,0.6136
a1d4242da0d57aa8ba246180ac254e6a,a1d4242da0d57aa8ba246180ac254e6a,6zw6-assembly1_A,0.4852,0.4241,0.298,0.5989,0.02,98,0.3339
a1d4244f05662f7713840bc582644a88,a1d4244f05662f7713840bc582644a88,6zyd-assembly1_E,0.7081,0.6956,0.2284,0.6779,0.039,126,0.4249
a1d4263b62d505c3c9b323be5e757ab0,a1d4263b62d505c3c9b323be5e757ab0,8h1d-assembly1_A,0.6283,0.5591,0.244,0.4943,0.027,111,0.3721
a1d428067ab4458ebf5860f774550ece,a1d428067ab4458ebf5860f774550ece,3n9m-assembly1_A,0.6111,0.4382,0.08936,0.4995,0.064,78,0.2488
a1d428f01fab4b4094c80112e0b646e3,a1d428f01fab4b4094c80112e0b646e3,9cpb-assembly1_6Q,0.6661,0.6538,0.1689,0.5872,0.015,190,0.3827
a1d4296d31839a33f195ce3877654485,a1d4296d31839a33f195ce3877654485,7lq4-assembly1_A,0.7514,0.6772,0.3333,0.632,0.152,85,0.4807
a1d42acdc1b3aab09353620e1c18d86d,a1d42acdc1b3aab09353620e1c18d86d,3hwx-assembly1_A,0.6956,0.6351,0.1186,0.613,0.069,172,0.3544
a1d42b6561180e4c808d6f4dec261f05,a1d42b6561180e4c808d6f4dec261f05,6msp-assembly1_A,0.6419,0.5263,0.4878,0.5137,0.086,81,0.4568
a1d42bed623b50c4b7ebfa187254633d,a1d42bed623b50c4b7ebfa187254633d,7r3v-assembly1_B,0.4784,0.4748,0.1418,0.3221,0.01,195,0.2717
a1d42c7b228ade1b98e920a459fbdcfb,a1d42c7b228ade1b98e920a459fbdcfb,8i7r-assembly1_F4,0.8197,0.7124,0.3176,0.7433,0.039,128,0.4931
a1d42d2e90c2b48de4a25037429661cf,a1d42d2e90c2b48de4a25037429661cf,2is6-assembly1_A,0.464,0.4307,0.0813,0.3941,0.005,572,0.2265
a1d42d4c2467e4ac71c2dc3caaad0a1b,a1d42d4c2467e4ac71c2dc3caaad0a1b,2red-assembly1_A,0.5132,0.5041,0.4086,0.521,0.027,108,0.4141
a1d42ebb29e8891d79e9b131f73780ba,a1d42ebb29e8891d79e9b131f73780ba,6rfq-assembly1_5,0.6172,0.5895,0.1018,0.6771,0.018,107,0.3161
a1d4301272b97313407859f1284e0ef7,a1d4301272b97313407859f1284e0ef7,6ykm-assembly1_D,0.716,0.5813,0.2281,0.5155,0.044,134,0.3792
a1d4315ce79108dabf1e263277e39ff4,a1d4315ce79108dabf1e263277e39ff4,5mm0-assembly1_A,0.5626,0.5592,0.1762,0.5572,0.022,269,0.3321
a1d43230226c427d2d4244234e3bdbbf,a1d43230226c427d2d4244234e3bdbbf,8a28-assembly1_A,0.8005,0.7928,0.2085,0.6365,0.071,140,0.4684
a1d43308c7484ebc42e31fbd8a09020f,a1d43308c7484ebc42e31fbd8a09020f,8hpp-assembly1_C,0.686,0.6255,0.6367,0.5508,0.107,84,0.5667
a1d433b585fbc417f56e4cf2b9bf282d,a1d433b585fbc417f56e4cf2b9bf282d,7xec-assembly1_B,0.7101,0.6976,0.1288,0.764,0.087,91,0.3778
a1d434b39a0bb37bed52fb65b8edf470,a1d434b39a0bb37bed52fb65b8edf470,7s5t-assembly1_A,0.5341,0.5295,0.1827,0.564,0.0,188,0.3244
a1d43505dcafa7fbc0da6a9d79bb2f73,a1d43505dcafa7fbc0da6a9d79bb2f73,5t3w-assembly4_H,0.6296,0.6133,0.4316,0.5777,0.021,94,0.4754
a1d435f740afacbfd03075b914938442,a1d435f740afacbfd03075b914938442,6h2f-assembly1_D,0.659,0.6533,0.2087,0.6473,0.017,294,0.3922
a1d4384dbb402152a2183a2f1f37e316,a1d4384dbb402152a2183a2f1f37e316,6vjs-assembly1_D,0.522,0.5173,0.05063,0.3968,0.02,291,0.2589
a1d439c0f5929a690b476b66716878a7,a1d439c0f5929a690b476b66716878a7,4r42-assembly1_C-2,0.6651,0.6347,0.2816,0.5542,0.016,181,0.4314
a1d43aa7a4d41ba2abb1c1c28e8c5d50,a1d43aa7a4d41ba2abb1c1c28e8c5d50,5w53-assembly1_A,0.8935,0.7512,0.2286,0.7296,0.038,129,0.4756
a1d43ac8301735cd7351df24daf21e35,a1d43ac8301735cd7351df24daf21e35,8b8g-assembly1_B,0.6212,0.6162,0.1028,0.634,0.016,311,0.319
a1d43ac891c1be9d468c8dd751852586,a1d43ac891c1be9d468c8dd751852586,7vju-assembly1_A,0.5007,0.4967,0.1545,0.4036,0.016,366,0.2922
a1d43ae30d286fece33006d1aa061284,a1d43ae30d286fece33006d1aa061284,5u34-assembly1_A,0.7712,0.5677,0.06051,0.8012,0.01,197,0.3018
a1d43b3f33d60754241b195983463742,a1d43b3f33d60754241b195983463742,8bx2-assembly1_A,0.7159,0.7034,0.6312,0.7073,0.076,91,0.6007
a1d44018cdb870592934a3d3d69cb078,a1d44018cdb870592934a3d3d69cb078,7vq6-assembly1_A,0.7253,0.7108,0.3833,0.6649,0.066,165,0.5218
a1d44352b815ded9679d78b02fb616c4,a1d44352b815ded9679d78b02fb616c4,6z11-assembly1_D,0.799,0.7672,0.06249,0.6489,0.122,90,0.3931
a1d443731c3d08ad92add0f93f397653,a1d443731c3d08ad92add0f93f397653,4gfq-assembly1_A,0.8357,0.8276,0.421,0.768,0.039,178,0.5879
a1d44418a9ddd1883e18cabf440cd646,a1d44418a9ddd1883e18cabf440cd646,6rte-assembly2_B,0.6321,0.4902,0.1094,0.5707,0.017,224,0.2783
a1d4449bb8e98b4e770a05c89a4e3d7d,a1d4449bb8e98b4e770a05c89a4e3d7d,3wme-assembly1_A,0.694,0.6818,0.1284,0.709,0.038,105,0.3686
a1d44565650e419faefdfc92dad82975,a1d44565650e419faefdfc92dad82975,6lb3-assembly2_B,0.9515,0.648,0.6142,0.8122,0.416,60,0.6217
a1d4473eadfe99e0fc1deb53d22b24c7,a1d4473eadfe99e0fc1deb53d22b24c7,6mit-assembly2_E,0.683,0.6634,0.2744,0.546,0.062,223,0.4401
a1d447d9905c5856da2f718485bf46c9,a1d447d9905c5856da2f718485bf46c9,7s0y-assembly1_A,0.6382,0.5836,0.1219,0.5586,0.045,88,0.3215
a1d4482f6ef6f51f5b77b62607354969,a1d4482f6ef6f51f5b77b62607354969,6wv3-assembly1_A,0.8035,0.7555,0.1946,0.6542,0.08,99,0.4501
a1d44999a3f09ba861c54f3af2bb6552,a1d44999a3f09ba861c54f3af2bb6552,2ehg-assembly1_A,0.6158,0.5214,0.3434,0.5013,0.079,88,0.3923
a1d44a6343dba37a5f2a5e7d1acd2196,a1d44a6343dba37a5f2a5e7d1acd2196,5eke-assembly1_A,0.9215,0.9117,0.291,0.8219,0.233,90,0.5831
a1d44ba4abc72a78fede3c12e9931746,a1d44ba4abc72a78fede3c12e9931746,8i7r-assembly1_C7,0.8549,0.829,0.2031,0.7695,0.068,88,0.4907
a1d44c91c28ed5409844f35fa90d3d0e,a1d44c91c28ed5409844f35fa90d3d0e,5f3w-assembly1_B,0.5369,0.5321,0.1648,0.4056,0.014,338,0.3204
a1d44d7337db42b64b86756ea1486af8,a1d44d7337db42b64b86756ea1486af8,5vt6-assembly1_A,0.8868,0.8579,0.3176,0.8497,0.377,90,0.5747
a1d44d8705047b6c6da1ee276b54060e,a1d44d8705047b6c6da1ee276b54060e,4yur-assembly1_A,0.4752,0.4715,0.2278,0.3669,0.039,205,0.3103
a1d44e169ebdfa66e503f4b5279bc6b5,a1d44e169ebdfa66e503f4b5279bc6b5,8i4v-assembly1_A,0.7066,0.6998,0.2379,0.6594,0.04,98,0.4416
a1d44ea99d2931a3725be2df7146caa6,a1d44ea99d2931a3725be2df7146caa6,1l2a-assembly6_F,0.612,0.6069,0.1121,0.4495,0.007,561,0.3257
a1d451e3773ea32ab542dd6ffcf0cba3,a1d451e3773ea32ab542dd6ffcf0cba3,5l3c-assembly1_A,0.6316,0.6201,0.1025,0.5111,0.004,658,0.3329
a1d45265a94d7dd097d9fcc8b6bdaca4,a1d45265a94d7dd097d9fcc8b6bdaca4,5jj1-assembly1_A,0.4333,0.3833,0.08332,0.4352,0.005,380,0.2045
a1d45270aefbbf6635423157829474bb,a1d45270aefbbf6635423157829474bb,6pc0-assembly1_A,0.6077,0.5895,0.1336,0.4633,0.01,389,0.338
a1d45324ce695fb9362cb6fc91fb0c5a,a1d45324ce695fb9362cb6fc91fb0c5a,5j9q-assembly3_N,0.7707,0.6061,0.2064,0.7336,0.129,77,0.3866
a1d453293203860a697cc1a888eac80e,a1d453293203860a697cc1a888eac80e,2odh-assembly1_A,0.6074,0.6037,0.2723,0.5297,0.03,233,0.3948
a1d4538e5f2cfa483c546dedd2fb5646,a1d4538e5f2cfa483c546dedd2fb5646,8duj-assembly1_A,0.5385,0.4614,0.016,0.5186,0.023,126,0.2094
a1d453a610e80a6bdc3c4309d1dfa369,a1d453a610e80a6bdc3c4309d1dfa369,1srq-assembly2_C,0.6408,0.5363,0.1761,0.5203,0.035,85,0.3282
a1d45497ff5f3af2ecf307530afc76b6,a1d45497ff5f3af2ecf307530afc76b6,3lss-assembly1_A,0.9024,0.8928,0.1903,0.846,0.044,90,0.5272
a1d454c696031c1297a980afd676aab7,a1d454c696031c1297a980afd676aab7,4yn0-assembly1_B,0.7605,0.6302,0.2916,0.819,0.04,74,0.439
a1d45547d604b917e042e6a05e825a19,a1d45547d604b917e042e6a05e825a19,8a0k-assembly3_C,0.5902,0.5851,0.2967,0.4606,0.027,185,0.4034
a1d4565e308a3ca63fe0c29fffe8e31b,a1d4565e308a3ca63fe0c29fffe8e31b,4jhr-assembly1_B,0.6897,0.6711,0.2385,0.5878,0.036,109,0.4174
a1d456667cc41ef728970c85cb850ca6,a1d456667cc41ef728970c85cb850ca6,4kqt-assembly1_A,0.8115,0.7388,0.4051,0.6813,0.083,84,0.542
a1d4568325a05241767fd29ce6a14504,a1d4568325a05241767fd29ce6a14504,8rhf-assembly2_A,0.6165,0.5911,0.1732,0.6538,0.065,246,0.3672
a1d45784e10450eb5a603bcdbac8e072,a1d45784e10450eb5a603bcdbac8e072,7r81-assembly1_G1,0.5519,0.5302,0.1926,0.4173,0.014,206,0.3263
a1d457a7901de38811ffba146e56148c,a1d457a7901de38811ffba146e56148c,2khe-assembly1_A,0.8226,0.8059,0.7978,0.7371,0.195,92,0.7625
a1d457a7b445c51b021878722c6895b1,a1d457a7b445c51b021878722c6895b1,6sgz-assembly1_H,0.6413,0.5753,0.1411,0.6289,0.052,133,0.3304
a1d4583e7858439cf282fbdd3d00e639,a1d4583e7858439cf282fbdd3d00e639,5n9j-assembly1_A,0.7484,0.6502,0.1198,0.7779,0.066,75,0.3554
a1d4586d6b35310dfca2754b2afa18e9,a1d4586d6b35310dfca2754b2afa18e9,8ips-assembly1_A,0.6062,0.5962,0.1215,0.5604,0.022,306,0.32
a1d458adbd8399b45893f64f4595945a,a1d458adbd8399b45893f64f4595945a,7m4x-assembly1_t,0.9391,0.9092,0.9289,0.9055,0.402,87,0.8896
a1d458fbfb91c105a8ba376eb9df3456,a1d458fbfb91c105a8ba376eb9df3456,8owf-assembly1_A,0.5652,0.496,0.09371,0.5,0.032,93,0.2745
a1d45939a8ad66b88c2b0348365e63bb,a1d45939a8ad66b88c2b0348365e63bb,7ptr-assembly1_A,0.8274,0.819,0.1115,0.7049,0.125,104,0.4436
a1d45a6f0892da3d9d9f556c3c909416,a1d45a6f0892da3d9d9f556c3c909416,8am0-assembly1_B,0.693,0.6067,0.2327,0.7686,0.054,91,0.3944
a1d45ae50a34354287c51a7e43390374,a1d45ae50a34354287c51a7e43390374,8jj1-assembly1_C,0.492,0.4841,0.08024,0.3783,0.001,616,0.2496
a1d45bec85c2877f91116429af193734,a1d45bec85c2877f91116429af193734,3ahh-assembly1_A,0.5003,0.4882,0.0774,0.3156,0.021,232,0.2512
a1d45beca8c577d6261c70358ec48f26,a1d45beca8c577d6261c70358ec48f26,6c0f-assembly1_8,0.7134,0.4801,0.4322,0.5874,0.073,68,0.4317
a1d45c0536011b6bdbc3784ec44d3b9f,a1d45c0536011b6bdbc3784ec44d3b9f,1a87-assembly1_A,0.5882,0.5405,0.1873,0.4078,0.006,164,0.3399
a1d45c70fd78ba8e5b16f27ddfaf71c9,a1d45c70fd78ba8e5b16f27ddfaf71c9,4ke2-assembly1_A,0.8139,0.806,0.3952,0.773,0.065,92,0.5663
a1d45ce6232761b7b53bac6570d2ffab,a1d45ce6232761b7b53bac6570d2ffab,6uhw-assembly1_B,0.4838,0.4528,0.3187,0.367,0.069,129,0.3409
a1d45d1e5fa1660e5233fa0ad84c8a9a,a1d45d1e5fa1660e5233fa0ad84c8a9a,7bzg-assembly3_J,0.7603,0.6502,0.531,0.656,0.195,87,0.5551
a1d45d74fa0224b19f41917d1cdf5e3c,a1d45d74fa0224b19f41917d1cdf5e3c,8i7o-assembly1_C7,0.8247,0.8168,0.3258,0.774,0.077,90,0.5382
a1d45df73d14998be56471dd3ad11a6c,a1d45df73d14998be56471dd3ad11a6c,7y5d-assembly1_G,0.721,0.6685,0.234,0.6132,0.034,86,0.4156
a1d45e3aa8539dd3b5af7ed88ddcfdeb,a1d45e3aa8539dd3b5af7ed88ddcfdeb,6ssd-assembly1_A,0.5787,0.573,0.1398,0.495,0.037,372,0.3367
a1d45e555e8208af2e19a7711c563d24,a1d45e555e8208af2e19a7711c563d24,6qhd-assembly1_A,0.7018,0.6896,0.1438,0.551,0.024,208,0.3771
a1d45eb84309c23b9c8ce95eab9d5349,a1d45eb84309c23b9c8ce95eab9d5349,6wdn-assembly1_C,0.648,0.5673,0.3204,0.7094,0.101,79,0.4063
a1d45f01c2dc4247f26d8eed324fe7d2,a1d45f01c2dc4247f26d8eed324fe7d2,8snb-assembly1_8S,0.8674,0.7134,0.2185,0.7443,0.069,86,0.4478
a1d45f2a6796174e45892bfd9502759b,a1d45f2a6796174e45892bfd9502759b,3dfz-assembly1_A,0.6543,0.5508,0.2772,0.5309,0.035,171,0.3865
a1d45f34ba77411dab93a3918b10d6d4,a1d45f34ba77411dab93a3918b10d6d4,6m7f-assembly1_B,0.5366,0.5281,0.2426,0.456,0.032,153,0.3446
a1d460542b5965c648395d74a3f5db76,a1d460542b5965c648395d74a3f5db76,9cpb-assembly1_6H,0.6198,0.6087,0.178,0.5686,0.01,283,0.3613
a1d46111b7b1a8e846c98069fa524054,a1d46111b7b1a8e846c98069fa524054,6quz-assembly1_B,0.7209,0.6002,0.1063,0.7047,0.028,280,0.3335
a1d46160c6d0f39281d95c917f21a33e,a1d46160c6d0f39281d95c917f21a33e,8iyj-assembly1_T3,0.7901,0.7828,0.1822,0.6359,0.016,374,0.4456
a1d461bc83857c5a174a5ef111f3c4b2,a1d461bc83857c5a174a5ef111f3c4b2,2elb-assembly1_A-2,0.6602,0.543,0.1556,0.716,0.037,106,0.3303
a1d461fe44964f9043ca4486d57f049e,a1d461fe44964f9043ca4486d57f049e,6irb-assembly1_A,0.7428,0.7357,0.3383,0.7098,0.06,100,0.5048
a1d462308c51fe312587810aa68682fc,a1d462308c51fe312587810aa68682fc,3zjy-assembly2_E,0.6979,0.6351,0.08482,0.5917,0.114,87,0.3279
a1d4626821b213b62f7caa4bc7bc149c,a1d4626821b213b62f7caa4bc7bc149c,8ddq-assembly1_D,0.671,0.5271,0.05894,0.6707,0.056,89,0.2703
a1d46272b346105ed8bf6df60f970562,a1d46272b346105ed8bf6df60f970562,7rr9-assembly1_B,0.6352,0.6299,0.1305,0.5606,0.019,201,0.3423
a1d465365cfe752d7073d2c0d48e8f11,a1d465365cfe752d7073d2c0d48e8f11,6hel-assembly1_A-2,0.5796,0.5512,0.1403,0.4789,0.016,249,0.3101
a1d466a9cc82ce6ed4824cd5abdd0ecc,a1d466a9cc82ce6ed4824cd5abdd0ecc,2mak-assembly1_C,0.6765,0.6105,0.6448,0.6907,0.035,85,0.5642
a1d46797a6fdda11372d2c3885e0664e,a1d46797a6fdda11372d2c3885e0664e,3mew-assembly1_A,0.6164,0.6106,0.3693,0.5668,0.043,137,0.4571
a1d46947fedbe1cc2d140142458ee68e,a1d46947fedbe1cc2d140142458ee68e,8b37-assembly1_A,0.689,0.6828,0.1112,0.5708,0.028,282,0.3632
a1d469f82908fa7f6cb9ff2986bb6680,a1d469f82908fa7f6cb9ff2986bb6680,5ip0-assembly2_E,0.8927,0.66,0.5506,0.8009,0.125,64,0.5848
a1d46b334c8b466148fc86a4dfc9b48c,a1d46b334c8b466148fc86a4dfc9b48c,7p3r-assembly1_C,0.6208,0.4973,0.1643,0.4362,0.025,270,0.3022
a1d46c4288d309b97dbae0f7b01fc832,a1d46c4288d309b97dbae0f7b01fc832,2lse-assembly1_A,0.6316,0.593,0.525,0.531,0.069,86,0.504
a1d46cb12a7fd26d53e17e50cb73349b,a1d46cb12a7fd26d53e17e50cb73349b,7tj6-assembly1_A,0.6359,0.5629,0.1562,0.4712,0.047,85,0.33
a1d46d6306c100176ffe493712ffc430,a1d46d6306c100176ffe493712ffc430,4l3i-assembly1_B,0.6674,0.6362,0.1513,0.6678,0.029,135,0.3668
a1d46d6536cecd6c61aad9a11dfed239,a1d46d6536cecd6c61aad9a11dfed239,8i13-assembly1_A,0.7865,0.7787,0.07674,0.8323,0.032,92,0.4017
a1d46da707f44ab39766cd34a24c3be9,a1d46da707f44ab39766cd34a24c3be9,8afz-assembly1_A,0.6302,0.5877,0.1679,0.5051,0.046,130,0.3445
a1d46ec8c219071023e9a843f26110fd,a1d46ec8c219071023e9a843f26110fd,7n6g-assembly1_3Q,0.7959,0.7883,0.2244,0.8109,0.006,324,0.473
a1d46f04406f66f22f5d0d5a13de9359,a1d46f04406f66f22f5d0d5a13de9359,2odu-assembly1_A,0.626,0.5333,0.2453,0.7039,0.03,130,0.36
a1d46f195ca3a8c76c3245f5fb191ea8,a1d46f195ca3a8c76c3245f5fb191ea8,8cwy-assembly1_A,0.5314,0.4949,0.1321,0.4805,0.032,309,0.2785
a1d46f5370f8f5d3bb818bcc606a8f20,a1d46f5370f8f5d3bb818bcc606a8f20,8ewb-assembly1_BT,0.5999,0.5581,0.3784,0.493,0.027,143,0.4241
a1d46fa5f12c5e4f7c1e5387cec89fbc,a1d46fa5f12c5e4f7c1e5387cec89fbc,7jgg-assembly1_A,0.6852,0.6296,0.1328,0.6423,0.0,165,0.3517
a1d47022b7b303bc9983222c1a57685a,a1d47022b7b303bc9983222c1a57685a,8otz-assembly1_D1,0.7834,0.7755,0.2107,0.7747,0.035,113,0.4704
a1d472cadbac67ce44cc408234aba18c,a1d472cadbac67ce44cc408234aba18c,8i13-assembly1_A,0.7472,0.6493,0.06545,0.6364,0.063,79,0.3299
a1d472d6a36087577982aab385350bce,a1d472d6a36087577982aab385350bce,7sqc-assembly1_1G,0.6777,0.5844,0.3422,0.5864,0.039,128,0.4292
a1d473f1a7ef855d83b3328b283a60cf,a1d473f1a7ef855d83b3328b283a60cf,1pm1-assembly1_X,0.5887,0.5565,0.3197,0.4149,0.022,179,0.3934
a1d4742aa6f08424b0b850371154414d,a1d4742aa6f08424b0b850371154414d,7sss-assembly1_H,0.6637,0.616,0.3493,0.5975,0.029,137,0.4474
a1d474a3fdc3b03185a4e44a8c9d2d60,a1d474a3fdc3b03185a4e44a8c9d2d60,3fm5-assembly3_C,0.8144,0.7079,0.4754,0.6887,0.123,89,0.5648
a1d4765b228e9037f048ebf7a9bc1132,a1d4765b228e9037f048ebf7a9bc1132,1y9q-assembly1_A-2,0.6543,0.6481,0.3508,0.6198,0.121,115,0.4711
a1d4774f154c2f0d86eb2a4b1ef52095,a1d4774f154c2f0d86eb2a4b1ef52095,8vjk-assembly1_B,0.6371,0.5695,0.01554,0.5303,0.059,101,0.2636
a1d477e7fd862c517a1ec3892031319d,a1d477e7fd862c517a1ec3892031319d,9eom-assembly1_A-31,0.5205,0.3999,0.197,0.5046,0.044,67,0.2693
a1d47808e4160468b09e798209694590,a1d47808e4160468b09e798209694590,8i13-assembly1_A,0.7648,0.743,0.07552,0.7792,0.067,89,0.3778
b19c67dde20b9a613540fef6158ec097,b19c67dde20b9a613540fef6158ec097,8iyj-assembly1_S8,0.7098,0.7043,0.2089,0.6141,0.063,172,0.4281
b19c684a2371e1af4fe4895a3bf82e06,b19c684a2371e1af4fe4895a3bf82e06,8akz-assembly1_0,0.7157,0.7101,0.4169,0.5737,0.017,112,0.5267
b19c68f5144050ac680e9ef3878119bd,b19c68f5144050ac680e9ef3878119bd,3wme-assembly1_A,0.603,0.5986,0.1362,0.5511,0.042,212,0.3375
b19c69a619df869817c2cfc288147c47,b19c69a619df869817c2cfc288147c47,3tp9-assembly1_B,0.9521,0.9263,0.2155,0.8782,0.179,195,0.564
b19c6b29f08de8ea7e8b2b502b2fc85e,b19c6b29f08de8ea7e8b2b502b2fc85e,5tn0-assembly1_A,0.8727,0.5411,0.7937,0.7271,0.242,66,0.6372
b19c6b6c45fb170aa84ff735dc1df8b0,b19c6b6c45fb170aa84ff735dc1df8b0,5h0o-assembly1_A,0.9053,0.6632,0.7734,0.7359,0.358,81,0.7051
b19c6b9532a36d82cddeb8615065c37b,b19c6b9532a36d82cddeb8615065c37b,5zg5-assembly1_B,0.5734,0.5693,0.2851,0.4594,0.026,260,0.3957
b19c6bb85c3f7d61634c9022d51d2253,b19c6bb85c3f7d61634c9022d51d2253,7pw4-assembly1_A,0.5986,0.5822,0.04636,0.5847,0.028,320,0.2817
b19c6bdf5ab706bb990c306ff30b9841,b19c6bdf5ab706bb990c306ff30b9841,3msu-assembly1_B,0.8398,0.8117,0.2253,0.8037,0.109,264,0.4983
b19c6c97198c5c139d8d439c2f8e2303,b19c6c97198c5c139d8d439c2f8e2303,3nyj-assembly1_A-2,0.8459,0.7978,0.4979,0.764,0.028,107,0.6171
b19c6cd715373dec7552e270e91b9928,b19c6cd715373dec7552e270e91b9928,6db1-assembly1_B,0.5622,0.507,0.4236,0.3925,0.042,141,0.4232
b19c6f082b496767acf637ce5872561f,b19c6f082b496767acf637ce5872561f,7z8k-assembly1_e,0.5843,0.5755,0.09091,0.5564,0.033,148,0.3095
b19c6f67367045976965145d80e538c2,b19c6f67367045976965145d80e538c2,1xm7-assembly2_B,0.7634,0.7272,0.4481,0.6377,0.144,111,0.5557
b19c7077da9bdc18be7e7bb573839de1,b19c7077da9bdc18be7e7bb573839de1,9e9r-assembly1_A,0.3862,0.3802,0.02224,0.1848,0.013,217,0.1693
b19c70dba4deeea80540d9c421bb3382,b19c70dba4deeea80540d9c421bb3382,4id9-assembly1_B,0.5581,0.4943,0.194,0.57,0.044,159,0.3145
b19c72162f14f0360d6fa6bb86e330eb,b19c72162f14f0360d6fa6bb86e330eb,8p2m-assembly1_A,0.5472,0.5432,0.1107,0.5256,0.01,371,0.3026
b19c7280c7f5749babc842b424dc19f0,b19c7280c7f5749babc842b424dc19f0,6xns-assembly1_B,0.8117,0.6668,0.238,0.6395,0.034,117,0.4322
b19c73924ae00e943af9be2bf2a0fe09,b19c73924ae00e943af9be2bf2a0fe09,1xq4-assembly1_A,0.7606,0.7019,0.6279,0.5862,0.115,104,0.6248
b19c757f4e4c5941304ccc6da6b61403,b19c757f4e4c5941304ccc6da6b61403,8pd7-assembly1_A,0.4844,0.4745,0.06931,0.3779,0.019,353,0.2434
b19c75cd897ffa241f23d00fb30854ca,b19c75cd897ffa241f23d00fb30854ca,2nca-assembly1_A,0.6636,0.4958,0.4371,0.3452,0.028,107,0.4312
b19c77296bc8f3f07bdacae13f40bc35,b19c77296bc8f3f07bdacae13f40bc35,7db7-assembly1_B,0.4523,0.4174,0.07258,0.3162,0.023,173,0.2222
b19c77b5d4c6580b56fb2a6f16abcbb4,b19c77b5d4c6580b56fb2a6f16abcbb4,9baa-assembly1_A,0.7277,0.5555,0.1557,0.7382,0.062,80,0.334
b19c785f6fb1518d73c93ded6111fa69,b19c785f6fb1518d73c93ded6111fa69,6b9e-assembly2_B,0.5486,0.5367,0.1817,0.41,0.009,219,0.3315
b19c7b483a18a6f0ffb179056c41f5eb,b19c7b483a18a6f0ffb179056c41f5eb,6q0x-assembly1_A,0.725,0.5303,0.1713,0.7612,0.027,74,0.3307
b19c7b90e44430a1c7a4eb92ffd582fe,b19c7b90e44430a1c7a4eb92ffd582fe,4uc1-assembly1_B,0.7947,0.5808,0.4151,0.6969,0.037,134,0.4742
b19c7bdc7b95aab1658ed8b979d48b21,b19c7bdc7b95aab1658ed8b979d48b21,6is6-assembly1_A,0.5128,0.4704,0.2457,0.3573,0.02,250,0.3232
b19c7c33db04f3bfa4b6c4b89b59ed76,b19c7c33db04f3bfa4b6c4b89b59ed76,4b0t-assembly1_B,0.4491,0.4465,0.1428,0.2654,0.029,267,0.2623
b19c7d33c56d0ec46d412dbc2c9593ea,b19c7d33c56d0ec46d412dbc2c9593ea,7zdk-assembly1_D,0.7507,0.6644,0.1429,0.7211,0.035,169,0.3769
b19c7d6f4a2b00528779a87a1423e470,b19c7d6f4a2b00528779a87a1423e470,6eci-assembly6_L,0.81,0.7186,0.6212,0.7169,0.326,98,0.6381
b19c7de53dda26b3436637cb92a97f49,b19c7de53dda26b3436637cb92a97f49,8i13-assembly1_A,0.7763,0.7259,0.08853,0.7012,0.065,107,0.3836
b19c7f8bc9f0fbd2e4837da430a71bf9,b19c7f8bc9f0fbd2e4837da430a71bf9,8ro0-assembly1_PX,0.6491,0.6445,0.1861,0.4667,0.016,309,0.3808
b19c80156e52c0bcf2d49885594cbd6e,b19c80156e52c0bcf2d49885594cbd6e,8auc-assembly3_B,0.6762,0.5974,0.1574,0.6572,0.04,98,0.3477
b19c81755bf6b106998bf90e2f3e2bb9,b19c81755bf6b106998bf90e2f3e2bb9,8j07-assembly1_g1,0.5709,0.5567,0.02291,0.6066,0.045,111,0.2574
b19c822ed00ce65dba32e5f464c2b2d3,b19c822ed00ce65dba32e5f464c2b2d3,9eom-assembly1_A-10,0.7624,0.6614,0.3606,0.8066,0.02,150,0.4808
b19c827f265cbb5fd0eea43ff1c22185,b19c827f265cbb5fd0eea43ff1c22185,8j0o-assembly1_H,0.5527,0.5186,0.3274,0.4254,0.032,154,0.3841
b19c82f2f48c7c97130aae25002677fc,b19c82f2f48c7c97130aae25002677fc,4r24-assembly1_B,0.8369,0.6812,0.8291,0.7299,0.053,94,0.7168
b19c848ef5390f2eef381f8b1a4dbc73,b19c848ef5390f2eef381f8b1a4dbc73,6odd-assembly1_B,0.9219,0.6215,0.8763,0.771,0.208,72,0.7222
b19c86bd1a3860ded29600d4afcbac3f,b19c86bd1a3860ded29600d4afcbac3f,1wa5-assembly1_B,0.615,0.6062,0.1734,0.5038,0.03,165,0.3577
b19c874f38d3adee0525424b8cadcb9b,b19c874f38d3adee0525424b8cadcb9b,8fih-assembly1_C,0.5809,0.5459,0.5554,0.5845,0.042,141,0.5306
b19c87bc2070fae25d4b83b02d21647b,b19c87bc2070fae25d4b83b02d21647b,7zsk-assembly1_C,0.4221,0.4163,0.04368,0.4718,0.006,461,0.2077
b19c88743bea39b2c4883108f97bb36d,b19c88743bea39b2c4883108f97bb36d,1jch-assembly1_A,0.5546,0.4879,0.1399,0.5491,0.074,108,0.2863
